,pw,x1
601,9,not_cT1_Sedan_Audi__cT2_SUV_BMW
602,9,cT1_Sedan_Audi_not_cT2_BMW
603,9,cT1_Sedan_Audi__cT2_BMW
604,9,not_cT1_Sedan_Audi__cT2_BMW
605,9,cT1_Sedan_Audi_not_cT2_Sedan_Audi
606,9,cT1_Sedan_Audi__cT2_Sedan_Audi
607,9,not_cT1_Sedan_Audi__cT2_Sedan_Audi
608,9,cT1_Sedan_Audi_not_cT2_SUV_Audi
609,9,cT1_Sedan_Audi__cT2_SUV_Audi
610,9,not_cT1_Sedan_Audi__cT2_SUV_Audi
611,9,cT1_Sedan_Audi_not_cT2_Audi
612,9,cT1_Sedan_Audi__cT2_Audi
613,9,not_cT1_Sedan_Audi__cT2_Audi
614,9,cT2_Automobile
615,9,cT2_BMW
616,9,cT2_Audi
617,9,cT1_Wagon
618,9,cT1_Automobile
619,9,cT1_Sedan
620,9,cT2_SUV_BMW
621,9,cT2_Sedan_BMW
622,9,cT2_Sedan_Audi
623,9,cT2_Wagon_Audi
624,9,cT2_SUV_Audi
625,9,cT1_Wagon_BMW
626,9,cT1_SUV
627,9,cT1_Sedan_BMW
628,9,cT1_Sedan_Audi
629,9,cT1_Wagon_Audi
630,10,cT1_Wagon_not_cT2_SUV_BMW
631,10,cT1_Wagon__cT2_SUV_BMW
632,10,not_cT1_Wagon__cT2_SUV_BMW
633,10,cT1_Wagon_not_cT2_BMW
634,10,cT1_Wagon__cT2_BMW
635,10,not_cT1_Wagon__cT2_BMW
636,10,cT1_Wagon_not_cT2_Audi
637,10,cT1_Wagon__cT2_Audi
638,10,not_cT1_Wagon__cT2_Audi
639,10,cT1_SUV_not_cT2_SUV_BMW
640,10,cT1_SUV__cT2_SUV_BMW
641,10,not_cT1_SUV__cT2_SUV_BMW
642,10,cT1_SUV_not_cT2_BMW
643,10,cT1_SUV__cT2_BMW
644,10,not_cT1_SUV__cT2_BMW
645,10,cT1_SUV_not_cT2_Sedan_Audi
646,10,cT1_SUV__cT2_Sedan_Audi
647,10,not_cT1_SUV__cT2_Sedan_Audi
648,10,cT1_SUV_not_cT2_SUV_Audi
649,10,cT1_SUV__cT2_SUV_Audi
650,10,not_cT1_SUV__cT2_SUV_Audi
651,10,cT1_SUV_not_cT2_Audi
652,10,cT1_SUV__cT2_Audi
653,10,not_cT1_SUV__cT2_Audi
654,10,cT1_Sedan_not_cT2_SUV_BMW
655,10,cT1_Sedan__cT2_SUV_BMW
656,10,not_cT1_Sedan__cT2_SUV_BMW
657,10,cT1_Sedan_not_cT2_BMW
658,10,cT1_Sedan__cT2_BMW
659,10,not_cT1_Sedan__cT2_BMW
660,10,cT1_Sedan_not_cT2_Sedan_Audi
661,10,cT1_Sedan__cT2_Sedan_Audi
662,10,not_cT1_Sedan__cT2_Sedan_Audi
663,10,cT1_Sedan_not_cT2_SUV_Audi
664,10,cT1_Sedan__cT2_SUV_Audi
665,10,not_cT1_Sedan__cT2_SUV_Audi
666,10,cT1_Sedan_not_cT2_Audi
667,10,cT1_Sedan__cT2_Audi
668,10,not_cT1_Sedan__cT2_Audi
669,10,cT1_Sedan_Audi_not_cT2_SUV_BMW
670,10,cT1_Sedan_Audi__cT2_SUV_BMW
671,10,not_cT1_Sedan_Audi__cT2_SUV_BMW
672,10,cT1_Sedan_Audi_not_cT2_BMW
673,10,cT1_Sedan_Audi__cT2_BMW
674,10,not_cT1_Sedan_Audi__cT2_BMW
675,10,cT1_Sedan_Audi_not_cT2_Sedan_Audi
676,10,cT1_Sedan_Audi__cT2_Sedan_Audi
677,10,not_cT1_Sedan_Audi__cT2_Sedan_Audi
678,10,cT1_Sedan_Audi_not_cT2_SUV_Audi
679,10,cT1_Sedan_Audi__cT2_SUV_Audi
680,10,not_cT1_Sedan_Audi__cT2_SUV_Audi
681,10,cT1_Sedan_Audi_not_cT2_Audi
682,10,cT1_Sedan_Audi__cT2_Audi
683,10,not_cT1_Sedan_Audi__cT2_Audi
684,10,cT2_Automobile
685,10,cT2_BMW
686,10,cT2_Audi
687,10,cT1_Wagon
688,10,cT1_Automobile
689,10,cT1_Sedan
690,10,cT2_SUV_BMW
691,10,cT2_Sedan_BMW
692,10,cT2_Sedan_Audi
693,10,cT2_Wagon_Audi
694,10,cT2_SUV_Audi
695,10,cT1_Wagon_BMW
696,10,cT1_SUV
697,10,cT1_Sedan_BMW
698,10,cT1_Sedan_Audi
699,10,cT1_Wagon_Audi
700,11,cT1_Wagon_not_cT2_SUV_BMW
701,11,cT1_Wagon__cT2_SUV_BMW
702,11,not_cT1_Wagon__cT2_SUV_BMW
703,11,cT1_Wagon_not_cT2_BMW
704,11,cT1_Wagon__cT2_BMW
705,11,not_cT1_Wagon__cT2_BMW
706,11,cT1_Wagon_not_cT2_Audi
707,11,cT1_Wagon__cT2_Audi
708,11,not_cT1_Wagon__cT2_Audi
709,11,cT1_SUV_not_cT2_SUV_BMW
710,11,cT1_SUV__cT2_SUV_BMW
711,11,not_cT1_SUV__cT2_SUV_BMW
712,11,cT1_SUV_not_cT2_BMW
713,11,cT1_SUV__cT2_BMW
714,11,not_cT1_SUV__cT2_BMW
715,11,cT1_SUV_not_cT2_Sedan_Audi
716,11,cT1_SUV__cT2_Sedan_Audi
717,11,not_cT1_SUV__cT2_Sedan_Audi
718,11,cT1_SUV_not_cT2_SUV_Audi
719,11,cT1_SUV__cT2_SUV_Audi
720,11,not_cT1_SUV__cT2_SUV_Audi
721,11,cT1_SUV_not_cT2_Audi
722,11,cT1_SUV__cT2_Audi
723,11,not_cT1_SUV__cT2_Audi
724,11,cT1_Sedan_not_cT2_SUV_BMW
725,11,cT1_Sedan__cT2_SUV_BMW
726,11,not_cT1_Sedan__cT2_SUV_BMW
727,11,cT1_Sedan_not_cT2_BMW
728,11,cT1_Sedan__cT2_BMW
729,11,not_cT1_Sedan__cT2_BMW
730,11,cT1_Sedan_not_cT2_Sedan_Audi
731,11,cT1_Sedan__cT2_Sedan_Audi
732,11,not_cT1_Sedan__cT2_Sedan_Audi
733,11,cT1_Sedan_not_cT2_SUV_Audi
734,11,cT1_Sedan__cT2_SUV_Audi
735,11,not_cT1_Sedan__cT2_SUV_Audi
736,11,cT1_Sedan_not_cT2_Audi
737,11,cT1_Sedan__cT2_Audi
738,11,not_cT1_Sedan__cT2_Audi
739,11,cT1_Sedan_Audi_not_cT2_SUV_BMW
740,11,cT1_Sedan_Audi__cT2_SUV_BMW
741,11,not_cT1_Sedan_Audi__cT2_SUV_BMW
742,11,cT1_Sedan_Audi_not_cT2_BMW
743,11,cT1_Sedan_Audi__cT2_BMW
744,11,not_cT1_Sedan_Audi__cT2_BMW
745,11,cT1_Sedan_Audi_not_cT2_Sedan_Audi
746,11,cT1_Sedan_Audi__cT2_Sedan_Audi
747,11,not_cT1_Sedan_Audi__cT2_Sedan_Audi
748,11,cT1_Sedan_Audi_not_cT2_SUV_Audi
749,11,cT1_Sedan_Audi__cT2_SUV_Audi
750,11,not_cT1_Sedan_Audi__cT2_SUV_Audi
751,11,cT1_Sedan_Audi_not_cT2_Audi
752,11,cT1_Sedan_Audi__cT2_Audi
753,11,not_cT1_Sedan_Audi__cT2_Audi
754,11,cT2_Automobile
755,11,cT2_BMW
756,11,cT2_Audi
757,11,cT1_Wagon
758,11,cT1_Automobile
759,11,cT1_Sedan
760,11,cT2_SUV_BMW
761,11,cT2_Sedan_BMW
762,11,cT2_Sedan_Audi
763,11,cT2_Wagon_Audi
764,11,cT2_SUV_Audi
765,11,cT1_Wagon_BMW
766,11,cT1_SUV
767,11,cT1_Sedan_BMW
768,11,cT1_Sedan_Audi
769,11,cT1_Wagon_Audi
770,12,cT1_Wagon_not_cT2_SUV_BMW
771,12,cT1_Wagon__cT2_SUV_BMW
772,12,not_cT1_Wagon__cT2_SUV_BMW
773,12,cT1_Wagon_not_cT2_BMW
774,12,cT1_Wagon__cT2_BMW
775,12,not_cT1_Wagon__cT2_BMW
776,12,cT1_Wagon_not_cT2_Audi
777,12,cT1_Wagon__cT2_Audi
778,12,not_cT1_Wagon__cT2_Audi
779,12,cT1_SUV_not_cT2_SUV_BMW
780,12,cT1_SUV__cT2_SUV_BMW
781,12,not_cT1_SUV__cT2_SUV_BMW
782,12,cT1_SUV_not_cT2_BMW
783,12,cT1_SUV__cT2_BMW
784,12,not_cT1_SUV__cT2_BMW
785,12,cT1_SUV_not_cT2_Sedan_Audi
786,12,cT1_SUV__cT2_Sedan_Audi
787,12,not_cT1_SUV__cT2_Sedan_Audi
788,12,cT1_SUV_not_cT2_SUV_Audi
789,12,cT1_SUV__cT2_SUV_Audi
790,12,not_cT1_SUV__cT2_SUV_Audi
791,12,cT1_SUV_not_cT2_Audi
792,12,cT1_SUV__cT2_Audi
793,12,not_cT1_SUV__cT2_Audi
794,12,cT1_Sedan_not_cT2_SUV_BMW
795,12,cT1_Sedan__cT2_SUV_BMW
796,12,not_cT1_Sedan__cT2_SUV_BMW
797,12,cT1_Sedan_not_cT2_BMW
798,12,cT1_Sedan__cT2_BMW
799,12,not_cT1_Sedan__cT2_BMW
800,12,cT1_Sedan_not_cT2_Sedan_Audi
801,12,cT1_Sedan__cT2_Sedan_Audi
802,12,not_cT1_Sedan__cT2_Sedan_Audi
803,12,cT1_Sedan_not_cT2_SUV_Audi
804,12,cT1_Sedan__cT2_SUV_Audi
805,12,not_cT1_Sedan__cT2_SUV_Audi
806,12,cT1_Sedan_not_cT2_Audi
807,12,cT1_Sedan__cT2_Audi
808,12,not_cT1_Sedan__cT2_Audi
809,12,cT1_Sedan_Audi_not_cT2_SUV_BMW
810,12,cT1_Sedan_Audi__cT2_SUV_BMW
811,12,not_cT1_Sedan_Audi__cT2_SUV_BMW
812,12,cT1_Sedan_Audi_not_cT2_BMW
813,12,cT1_Sedan_Audi__cT2_BMW
814,12,not_cT1_Sedan_Audi__cT2_BMW
815,12,cT1_Sedan_Audi_not_cT2_Sedan_Audi
816,12,cT1_Sedan_Audi__cT2_Sedan_Audi
817,12,not_cT1_Sedan_Audi__cT2_Sedan_Audi
818,12,cT1_Sedan_Audi_not_cT2_SUV_Audi
819,12,cT1_Sedan_Audi__cT2_SUV_Audi
820,12,not_cT1_Sedan_Audi__cT2_SUV_Audi
821,12,cT1_Sedan_Audi_not_cT2_Audi
822,12,cT1_Sedan_Audi__cT2_Audi
823,12,not_cT1_Sedan_Audi__cT2_Audi
824,12,cT2_Automobile
825,12,cT2_BMW
826,12,cT2_Audi
827,12,cT1_Wagon
828,12,cT1_Automobile
829,12,cT1_Sedan
830,12,cT2_SUV_BMW
831,12,cT2_Sedan_BMW
832,12,cT2_Sedan_Audi
833,12,cT2_Wagon_Audi
834,12,cT2_SUV_Audi
835,12,cT1_Wagon_BMW
836,12,cT1_SUV
837,12,cT1_Sedan_BMW
838,12,cT1_Sedan_Audi
839,12,cT1_Wagon_Audi
840,13,cT1_Wagon_not_cT2_SUV_BMW
841,13,cT1_Wagon__cT2_SUV_BMW
842,13,not_cT1_Wagon__cT2_SUV_BMW
843,13,cT1_Wagon_not_cT2_BMW
844,13,cT1_Wagon__cT2_BMW
845,13,not_cT1_Wagon__cT2_BMW
846,13,cT1_Wagon_not_cT2_Audi
847,13,cT1_Wagon__cT2_Audi
848,13,not_cT1_Wagon__cT2_Audi
849,13,cT1_SUV_not_cT2_SUV_BMW
850,13,cT1_SUV__cT2_SUV_BMW
851,13,not_cT1_SUV__cT2_SUV_BMW
852,13,cT1_SUV_not_cT2_BMW
853,13,cT1_SUV__cT2_BMW
854,13,not_cT1_SUV__cT2_BMW
855,13,cT1_SUV_not_cT2_Sedan_Audi
856,13,cT1_SUV__cT2_Sedan_Audi
857,13,not_cT1_SUV__cT2_Sedan_Audi
858,13,cT1_SUV_not_cT2_SUV_Audi
859,13,cT1_SUV__cT2_SUV_Audi
860,13,not_cT1_SUV__cT2_SUV_Audi
861,13,cT1_SUV_not_cT2_Audi
862,13,cT1_SUV__cT2_Audi
863,13,not_cT1_SUV__cT2_Audi
864,13,cT1_Sedan_not_cT2_SUV_BMW
865,13,cT1_Sedan__cT2_SUV_BMW
866,13,not_cT1_Sedan__cT2_SUV_BMW
867,13,cT1_Sedan_not_cT2_BMW
868,13,cT1_Sedan__cT2_BMW
869,13,not_cT1_Sedan__cT2_BMW
870,13,cT1_Sedan_not_cT2_Sedan_Audi
871,13,cT1_Sedan__cT2_Sedan_Audi
872,13,not_cT1_Sedan__cT2_Sedan_Audi
873,13,cT1_Sedan_not_cT2_SUV_Audi
874,13,cT1_Sedan__cT2_SUV_Audi
875,13,not_cT1_Sedan__cT2_SUV_Audi
876,13,cT1_Sedan_not_cT2_Audi
877,13,cT1_Sedan__cT2_Audi
878,13,not_cT1_Sedan__cT2_Audi
879,13,cT1_Sedan_Audi_not_cT2_SUV_BMW
880,13,cT1_Sedan_Audi__cT2_SUV_BMW
881,13,not_cT1_Sedan_Audi__cT2_SUV_BMW
882,13,cT1_Sedan_Audi_not_cT2_BMW
883,13,cT1_Sedan_Audi__cT2_BMW
884,13,not_cT1_Sedan_Audi__cT2_BMW
885,13,cT1_Sedan_Audi_not_cT2_Sedan_Audi
886,13,cT1_Sedan_Audi__cT2_Sedan_Audi
887,13,not_cT1_Sedan_Audi__cT2_Sedan_Audi
888,13,cT1_Sedan_Audi_not_cT2_SUV_Audi
889,13,cT1_Sedan_Audi__cT2_SUV_Audi
890,13,not_cT1_Sedan_Audi__cT2_SUV_Audi
891,13,cT1_Sedan_Audi_not_cT2_Audi
892,13,cT1_Sedan_Audi__cT2_Audi
893,13,not_cT1_Sedan_Audi__cT2_Audi
894,13,cT2_Automobile
895,13,cT2_BMW
896,13,cT2_Audi
897,13,cT1_Wagon
898,13,cT1_Automobile
899,13,cT1_Sedan
900,13,cT2_SUV_BMW
901,13,cT2_Sedan_BMW
902,13,cT2_Sedan_Audi
903,13,cT2_Wagon_Audi
904,13,cT2_SUV_Audi
905,13,cT1_Wagon_BMW
906,13,cT1_SUV
907,13,cT1_Sedan_BMW
908,13,cT1_Sedan_Audi
909,13,cT1_Wagon_Audi
910,14,cT1_Wagon_not_cT2_SUV_BMW
911,14,cT1_Wagon__cT2_SUV_BMW
912,14,not_cT1_Wagon__cT2_SUV_BMW
913,14,cT1_Wagon_not_cT2_BMW
914,14,cT1_Wagon__cT2_BMW
915,14,not_cT1_Wagon__cT2_BMW
916,14,cT1_Wagon_not_cT2_Audi
917,14,cT1_Wagon__cT2_Audi
918,14,not_cT1_Wagon__cT2_Audi
919,14,cT1_SUV_not_cT2_SUV_BMW
920,14,cT1_SUV__cT2_SUV_BMW
921,14,not_cT1_SUV__cT2_SUV_BMW
922,14,cT1_SUV_not_cT2_BMW
923,14,cT1_SUV__cT2_BMW
924,14,not_cT1_SUV__cT2_BMW
925,14,cT1_SUV_not_cT2_Sedan_Audi
926,14,cT1_SUV__cT2_Sedan_Audi
927,14,not_cT1_SUV__cT2_Sedan_Audi
928,14,cT1_SUV_not_cT2_SUV_Audi
929,14,cT1_SUV__cT2_SUV_Audi
930,14,not_cT1_SUV__cT2_SUV_Audi
931,14,cT1_SUV_not_cT2_Audi
932,14,cT1_SUV__cT2_Audi
933,14,not_cT1_SUV__cT2_Audi
934,14,cT1_Sedan_not_cT2_SUV_BMW
935,14,cT1_Sedan__cT2_SUV_BMW
936,14,not_cT1_Sedan__cT2_SUV_BMW
937,14,cT1_Sedan_not_cT2_BMW
938,14,cT1_Sedan__cT2_BMW
939,14,not_cT1_Sedan__cT2_BMW
940,14,cT1_Sedan_not_cT2_Sedan_Audi
941,14,cT1_Sedan__cT2_Sedan_Audi
942,14,not_cT1_Sedan__cT2_Sedan_Audi
943,14,cT1_Sedan_not_cT2_SUV_Audi
944,14,cT1_Sedan__cT2_SUV_Audi
945,14,not_cT1_Sedan__cT2_SUV_Audi
946,14,cT1_Sedan_not_cT2_Audi
947,14,cT1_Sedan__cT2_Audi
948,14,not_cT1_Sedan__cT2_Audi
949,14,cT1_Sedan_Audi_not_cT2_SUV_BMW
950,14,cT1_Sedan_Audi__cT2_SUV_BMW
951,14,not_cT1_Sedan_Audi__cT2_SUV_BMW
952,14,cT1_Sedan_Audi_not_cT2_BMW
953,14,cT1_Sedan_Audi__cT2_BMW
954,14,not_cT1_Sedan_Audi__cT2_BMW
955,14,cT1_Sedan_Audi_not_cT2_Sedan_Audi
956,14,cT1_Sedan_Audi__cT2_Sedan_Audi
957,14,not_cT1_Sedan_Audi__cT2_Sedan_Audi
958,14,cT1_Sedan_Audi_not_cT2_SUV_Audi
959,14,cT1_Sedan_Audi__cT2_SUV_Audi
960,14,not_cT1_Sedan_Audi__cT2_SUV_Audi
961,14,cT1_Sedan_Audi_not_cT2_Audi
962,14,cT1_Sedan_Audi__cT2_Audi
963,14,not_cT1_Sedan_Audi__cT2_Audi
964,14,cT2_Automobile
965,14,cT2_BMW
966,14,cT2_Audi
967,14,cT1_Wagon
968,14,cT1_Automobile
969,14,cT1_Sedan
970,14,cT2_SUV_BMW
971,14,cT2_Sedan_BMW
972,14,cT2_Sedan_Audi
973,14,cT2_Wagon_Audi
974,14,cT2_SUV_Audi
975,14,cT1_Wagon_BMW
976,14,cT1_SUV
977,14,cT1_Sedan_BMW
978,14,cT1_Sedan_Audi
979,14,cT1_Wagon_Audi
980,15,cT1_Wagon_not_cT2_SUV_BMW
981,15,cT1_Wagon__cT2_SUV_BMW
982,15,not_cT1_Wagon__cT2_SUV_BMW
983,15,cT1_Wagon_not_cT2_BMW
984,15,cT1_Wagon__cT2_BMW
985,15,not_cT1_Wagon__cT2_BMW
986,15,cT1_Wagon_not_cT2_Audi
987,15,cT1_Wagon__cT2_Audi
988,15,not_cT1_Wagon__cT2_Audi
989,15,cT1_SUV_not_cT2_SUV_BMW
990,15,cT1_SUV__cT2_SUV_BMW
991,15,not_cT1_SUV__cT2_SUV_BMW
992,15,cT1_SUV_not_cT2_BMW
993,15,cT1_SUV__cT2_BMW
994,15,not_cT1_SUV__cT2_BMW
995,15,cT1_SUV_not_cT2_Sedan_Audi
996,15,cT1_SUV__cT2_Sedan_Audi
997,15,not_cT1_SUV__cT2_Sedan_Audi
998,15,cT1_SUV_not_cT2_SUV_Audi
999,15,cT1_SUV__cT2_SUV_Audi
1000,15,not_cT1_SUV__cT2_SUV_Audi
1001,15,cT1_SUV_not_cT2_Audi
1002,15,cT1_SUV__cT2_Audi
1003,15,not_cT1_SUV__cT2_Audi
1004,15,cT1_Sedan_not_cT2_SUV_BMW
1005,15,cT1_Sedan__cT2_SUV_BMW
1006,15,not_cT1_Sedan__cT2_SUV_BMW
1007,15,cT1_Sedan_not_cT2_BMW
1008,15,cT1_Sedan__cT2_BMW
1009,15,not_cT1_Sedan__cT2_BMW
1010,15,cT1_Sedan_not_cT2_Sedan_Audi
1011,15,cT1_Sedan__cT2_Sedan_Audi
1012,15,not_cT1_Sedan__cT2_Sedan_Audi
1013,15,cT1_Sedan_not_cT2_SUV_Audi
1014,15,cT1_Sedan__cT2_SUV_Audi
1015,15,not_cT1_Sedan__cT2_SUV_Audi
1016,15,cT1_Sedan_not_cT2_Audi
1017,15,cT1_Sedan__cT2_Audi
1018,15,not_cT1_Sedan__cT2_Audi
1019,15,cT1_Sedan_Audi_not_cT2_SUV_BMW
1020,15,cT1_Sedan_Audi__cT2_SUV_BMW
1021,15,not_cT1_Sedan_Audi__cT2_SUV_BMW
1022,15,cT1_Sedan_Audi_not_cT2_BMW
1023,15,cT1_Sedan_Audi__cT2_BMW
1024,15,not_cT1_Sedan_Audi__cT2_BMW
1025,15,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1026,15,cT1_Sedan_Audi__cT2_Sedan_Audi
1027,15,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1028,15,cT1_Sedan_Audi_not_cT2_SUV_Audi
1029,15,cT1_Sedan_Audi__cT2_SUV_Audi
1030,15,not_cT1_Sedan_Audi__cT2_SUV_Audi
1031,15,cT1_Sedan_Audi_not_cT2_Audi
1032,15,cT1_Sedan_Audi__cT2_Audi
1033,15,not_cT1_Sedan_Audi__cT2_Audi
1034,15,cT2_Automobile
1035,15,cT2_BMW
1036,15,cT2_Audi
1037,15,cT1_Wagon
1038,15,cT1_Automobile
1039,15,cT1_Sedan
1040,15,cT2_SUV_BMW
1041,15,cT2_Sedan_BMW
1042,15,cT2_Sedan_Audi
1043,15,cT2_Wagon_Audi
1044,15,cT2_SUV_Audi
1045,15,cT1_Wagon_BMW
1046,15,cT1_SUV
1047,15,cT1_Sedan_BMW
1048,15,cT1_Sedan_Audi
1049,15,cT1_Wagon_Audi
1050,16,cT1_Wagon_not_cT2_SUV_BMW
1051,16,cT1_Wagon__cT2_SUV_BMW
1052,16,not_cT1_Wagon__cT2_SUV_BMW
1053,16,cT1_Wagon_not_cT2_BMW
1054,16,cT1_Wagon__cT2_BMW
1055,16,not_cT1_Wagon__cT2_BMW
1056,16,cT1_Wagon_not_cT2_Audi
1057,16,cT1_Wagon__cT2_Audi
1058,16,not_cT1_Wagon__cT2_Audi
1059,16,cT1_SUV_not_cT2_SUV_BMW
1060,16,cT1_SUV__cT2_SUV_BMW
1061,16,not_cT1_SUV__cT2_SUV_BMW
1062,16,cT1_SUV_not_cT2_BMW
1063,16,cT1_SUV__cT2_BMW
1064,16,not_cT1_SUV__cT2_BMW
1065,16,cT1_SUV_not_cT2_Sedan_Audi
1066,16,cT1_SUV__cT2_Sedan_Audi
1067,16,not_cT1_SUV__cT2_Sedan_Audi
1068,16,cT1_SUV_not_cT2_SUV_Audi
1069,16,cT1_SUV__cT2_SUV_Audi
1070,16,not_cT1_SUV__cT2_SUV_Audi
1071,16,cT1_SUV_not_cT2_Audi
1072,16,cT1_SUV__cT2_Audi
1073,16,not_cT1_SUV__cT2_Audi
1074,16,cT1_Sedan_not_cT2_SUV_BMW
1075,16,cT1_Sedan__cT2_SUV_BMW
1076,16,not_cT1_Sedan__cT2_SUV_BMW
1077,16,cT1_Sedan_not_cT2_BMW
1078,16,cT1_Sedan__cT2_BMW
1079,16,not_cT1_Sedan__cT2_BMW
1080,16,cT1_Sedan_not_cT2_Sedan_Audi
1081,16,cT1_Sedan__cT2_Sedan_Audi
1082,16,not_cT1_Sedan__cT2_Sedan_Audi
1083,16,cT1_Sedan_not_cT2_SUV_Audi
1084,16,cT1_Sedan__cT2_SUV_Audi
1085,16,not_cT1_Sedan__cT2_SUV_Audi
1086,16,cT1_Sedan_not_cT2_Audi
1087,16,cT1_Sedan__cT2_Audi
1088,16,not_cT1_Sedan__cT2_Audi
1089,16,cT1_Sedan_Audi_not_cT2_SUV_BMW
1090,16,cT1_Sedan_Audi__cT2_SUV_BMW
1091,16,not_cT1_Sedan_Audi__cT2_SUV_BMW
1092,16,cT1_Sedan_Audi_not_cT2_BMW
1093,16,cT1_Sedan_Audi__cT2_BMW
1094,16,not_cT1_Sedan_Audi__cT2_BMW
1095,16,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1096,16,cT1_Sedan_Audi__cT2_Sedan_Audi
1097,16,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1098,16,cT1_Sedan_Audi_not_cT2_SUV_Audi
1099,16,cT1_Sedan_Audi__cT2_SUV_Audi
1100,16,not_cT1_Sedan_Audi__cT2_SUV_Audi
1101,16,cT1_Sedan_Audi_not_cT2_Audi
1102,16,cT1_Sedan_Audi__cT2_Audi
1103,16,not_cT1_Sedan_Audi__cT2_Audi
1104,16,cT2_Automobile
1105,16,cT2_BMW
1106,16,cT2_Audi
1107,16,cT1_Wagon
1108,16,cT1_Automobile
1109,16,cT1_Sedan
1110,16,cT2_SUV_BMW
1111,16,cT2_Sedan_BMW
1112,16,cT2_Sedan_Audi
1113,16,cT2_Wagon_Audi
1114,16,cT2_SUV_Audi
1115,16,cT1_Wagon_BMW
1116,16,cT1_SUV
1117,16,cT1_Sedan_BMW
1118,16,cT1_Sedan_Audi
1119,16,cT1_Wagon_Audi
1120,17,cT1_Wagon_not_cT2_SUV_BMW
1121,17,cT1_Wagon__cT2_SUV_BMW
1122,17,not_cT1_Wagon__cT2_SUV_BMW
1123,17,cT1_Wagon_not_cT2_BMW
1124,17,cT1_Wagon__cT2_BMW
1125,17,not_cT1_Wagon__cT2_BMW
1126,17,cT1_Wagon_not_cT2_Audi
1127,17,cT1_Wagon__cT2_Audi
1128,17,not_cT1_Wagon__cT2_Audi
1129,17,cT1_SUV_not_cT2_SUV_BMW
1130,17,cT1_SUV__cT2_SUV_BMW
1131,17,not_cT1_SUV__cT2_SUV_BMW
1132,17,cT1_SUV_not_cT2_BMW
1133,17,cT1_SUV__cT2_BMW
1134,17,not_cT1_SUV__cT2_BMW
1135,17,cT1_SUV_not_cT2_Sedan_Audi
1136,17,cT1_SUV__cT2_Sedan_Audi
1137,17,not_cT1_SUV__cT2_Sedan_Audi
1138,17,cT1_SUV_not_cT2_SUV_Audi
1139,17,cT1_SUV__cT2_SUV_Audi
1140,17,not_cT1_SUV__cT2_SUV_Audi
1141,17,cT1_SUV_not_cT2_Audi
1142,17,cT1_SUV__cT2_Audi
1143,17,not_cT1_SUV__cT2_Audi
1144,17,cT1_Sedan_not_cT2_SUV_BMW
1145,17,cT1_Sedan__cT2_SUV_BMW
1146,17,not_cT1_Sedan__cT2_SUV_BMW
1147,17,cT1_Sedan_not_cT2_BMW
1148,17,cT1_Sedan__cT2_BMW
1149,17,not_cT1_Sedan__cT2_BMW
1150,17,cT1_Sedan_not_cT2_Sedan_Audi
1151,17,cT1_Sedan__cT2_Sedan_Audi
1152,17,not_cT1_Sedan__cT2_Sedan_Audi
1153,17,cT1_Sedan_not_cT2_SUV_Audi
1154,17,cT1_Sedan__cT2_SUV_Audi
1155,17,not_cT1_Sedan__cT2_SUV_Audi
1156,17,cT1_Sedan_not_cT2_Audi
1157,17,cT1_Sedan__cT2_Audi
1158,17,not_cT1_Sedan__cT2_Audi
1159,17,cT1_Sedan_Audi_not_cT2_SUV_BMW
1160,17,cT1_Sedan_Audi__cT2_SUV_BMW
1161,17,not_cT1_Sedan_Audi__cT2_SUV_BMW
1162,17,cT1_Sedan_Audi_not_cT2_BMW
1163,17,cT1_Sedan_Audi__cT2_BMW
1164,17,not_cT1_Sedan_Audi__cT2_BMW
1165,17,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1166,17,cT1_Sedan_Audi__cT2_Sedan_Audi
1167,17,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1168,17,cT1_Sedan_Audi_not_cT2_SUV_Audi
1169,17,cT1_Sedan_Audi__cT2_SUV_Audi
1170,17,not_cT1_Sedan_Audi__cT2_SUV_Audi
1171,17,cT1_Sedan_Audi_not_cT2_Audi
1172,17,cT1_Sedan_Audi__cT2_Audi
1173,17,not_cT1_Sedan_Audi__cT2_Audi
1174,17,cT2_Automobile
1175,17,cT2_BMW
1176,17,cT2_Audi
1177,17,cT1_Wagon
1178,17,cT1_Automobile
1179,17,cT1_Sedan
1180,17,cT2_SUV_BMW
1181,17,cT2_Sedan_BMW
1182,17,cT2_Sedan_Audi
1183,17,cT2_Wagon_Audi
1184,17,cT2_SUV_Audi
1185,17,cT1_Wagon_BMW
1186,17,cT1_SUV
1187,17,cT1_Sedan_BMW
1188,17,cT1_Sedan_Audi
1189,17,cT1_Wagon_Audi
1190,18,cT1_Wagon_not_cT2_SUV_BMW
1191,18,cT1_Wagon__cT2_SUV_BMW
1192,18,not_cT1_Wagon__cT2_SUV_BMW
1193,18,cT1_Wagon_not_cT2_BMW
1194,18,cT1_Wagon__cT2_BMW
1195,18,not_cT1_Wagon__cT2_BMW
1196,18,cT1_Wagon_not_cT2_Audi
1197,18,cT1_Wagon__cT2_Audi
1198,18,not_cT1_Wagon__cT2_Audi
